"","measurementID","eventID","measurementType","measurementValue","measurementUnit","measurementMethod","measurementDeterminedDate","measurementRemarks"
"1183","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2_20130401_07_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2_20130401","specific vegetation cover",8,"percentage","Point-Quadrat","20130401","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1184","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2_20130401_08_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2_20130401","specific vegetation cover",4,"percentage","Point-Quadrat","20130401","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1185","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2_20130401_09_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2_20130401","specific vegetation cover",10,"percentage","Point-Quadrat","20130401","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1186","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2_20130401_10_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2_20130401","specific vegetation cover",10,"percentage","Point-Quadrat","20130401","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1187","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2_20130401_11_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2_20130401","specific vegetation cover",36,"percentage","Point-Quadrat","20130401","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1188","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2_20130401_01_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2_20130401","specific vegetation cover",6,"percentage","Point-Quadrat","20130401","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1189","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2_20130401_02_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2_20130401","specific vegetation cover",8,"percentage","Point-Quadrat","20130401","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1190","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2_20130401_03_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2_20130401","specific vegetation cover",2,"percentage","Point-Quadrat","20130401","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1191","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2_20130401_04_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2_20130401","specific vegetation cover",2,"percentage","Point-Quadrat","20130401","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1192","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2_20130401_05_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2_20130401","specific vegetation cover",12,"percentage","Point-Quadrat","20130401","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1193","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2_20130401_06_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2_20130401","specific vegetation cover",14,"percentage","Point-Quadrat","20130401","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1194","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2_20130401_07_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2_20130401","specific vegetation cover",6,"percentage","Point-Quadrat","20130401","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1195","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2_20130401_08_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2_20130401","specific vegetation cover",18,"percentage","Point-Quadrat","20130401","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1196","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2_20130401_09_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2_20130401","specific vegetation cover",6,"percentage","Point-Quadrat","20130401","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1197","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2_20130401_10_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2_20130401","specific vegetation cover",10,"percentage","Point-Quadrat","20130401","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1198","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20130401_01_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20130401","specific vegetation cover",14,"percentage","Point-Quadrat","20130401","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1199","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20130401_02_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20130401","specific vegetation cover",6,"percentage","Point-Quadrat","20130401","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1200","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20130401_03_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20130401","specific vegetation cover",6,"percentage","Point-Quadrat","20130401","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1201","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20130401_04_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20130401","specific vegetation cover",10,"percentage","Point-Quadrat","20130401","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1202","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20130401_05_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20130401","specific vegetation cover",8,"percentage","Point-Quadrat","20130401","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1203","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20130401_06_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20130401","specific vegetation cover",2,"percentage","Point-Quadrat","20130401","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1204","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20130401_07_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20130401","specific vegetation cover",6,"percentage","Point-Quadrat","20130401","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1205","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20130401_08_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20130401","specific vegetation cover",28,"percentage","Point-Quadrat","20130401","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1206","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T2_20130401_01_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T2_20130401","specific vegetation cover",4,"percentage","Point-Quadrat","20130401","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1207","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T2_20130401_02_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T2_20130401","specific vegetation cover",42,"percentage","Point-Quadrat","20130401","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1208","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T2_20130401_03_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T2_20130401","specific vegetation cover",4,"percentage","Point-Quadrat","20130401","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1209","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T2_20130401_04_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T2_20130401","specific vegetation cover",10,"percentage","Point-Quadrat","20130401","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1210","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T2_20130401_05_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T2_20130401","specific vegetation cover",8,"percentage","Point-Quadrat","20130401","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1211","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T2_20130401_06_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T2_20130401","specific vegetation cover",10,"percentage","Point-Quadrat","20130401","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1212","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T2_20130401_07_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T2_20130401","specific vegetation cover",6,"percentage","Point-Quadrat","20130401","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1213","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T2_20130401_08_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T2_20130401","specific vegetation cover",2,"percentage","Point-Quadrat","20130401","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1214","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T2_20130401_09_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T2_20130401","specific vegetation cover",4,"percentage","Point-Quadrat","20130401","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1215","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T2_20130401_10_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T2_20130401","specific vegetation cover",10,"percentage","Point-Quadrat","20130401","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1216","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T2_20130402_01_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T2_20130402","specific vegetation cover",32,"percentage","Point-Quadrat","20130402","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1217","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T2_20130402_02_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T2_20130402","specific vegetation cover",10,"percentage","Point-Quadrat","20130402","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1218","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T2_20130402_03_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T2_20130402","specific vegetation cover",2,"percentage","Point-Quadrat","20130402","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1219","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T2_20130402_04_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T2_20130402","specific vegetation cover",2,"percentage","Point-Quadrat","20130402","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1220","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T2_20130402_05_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T2_20130402","specific vegetation cover",26,"percentage","Point-Quadrat","20130402","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1221","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T2_20130402_01_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T2_20130402","specific vegetation cover",22,"percentage","Point-Quadrat","20130402","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1222","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T2_20130402_02_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T2_20130402","specific vegetation cover",2,"percentage","Point-Quadrat","20130402","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1223","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T2_20130402_03_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T2_20130402","specific vegetation cover",2,"percentage","Point-Quadrat","20130402","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1224","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T2_20130402_04_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T2_20130402","specific vegetation cover",8,"percentage","Point-Quadrat","20130402","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1225","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T2_20130402_05_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T2_20130402","specific vegetation cover",2,"percentage","Point-Quadrat","20130402","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1226","CSIC-EEZ:SERPAM:AMOLADERAS_A27_T2_20130402_01_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A27_T2_20130402","specific vegetation cover",24,"percentage","Point-Quadrat","20130402","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1227","CSIC-EEZ:SERPAM:AMOLADERAS_A27_T2_20130402_02_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A27_T2_20130402","specific vegetation cover",2,"percentage","Point-Quadrat","20130402","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1228","CSIC-EEZ:SERPAM:AMOLADERAS_A27_T2_20130402_03_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A27_T2_20130402","specific vegetation cover",4,"percentage","Point-Quadrat","20130402","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1229","CSIC-EEZ:SERPAM:AMOLADERAS_A27_T2_20130402_04_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A27_T2_20130402","specific vegetation cover",12,"percentage","Point-Quadrat","20130402","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1230","CSIC-EEZ:SERPAM:AMOLADERAS_A27_T2_20130402_05_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A27_T2_20130402","specific vegetation cover",10,"percentage","Point-Quadrat","20130402","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1231","CSIC-EEZ:SERPAM:AMOLADERAS_A27_T2_20130402_06_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A27_T2_20130402","specific vegetation cover",4,"percentage","Point-Quadrat","20130402","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1232","CSIC-EEZ:SERPAM:AMOLADERAS_A28_T2_20130401_01_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A28_T2_20130401","specific vegetation cover",18,"percentage","Point-Quadrat","20130401","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1233","CSIC-EEZ:SERPAM:AMOLADERAS_A28_T2_20130401_02_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A28_T2_20130401","specific vegetation cover",2,"percentage","Point-Quadrat","20130401","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1234","CSIC-EEZ:SERPAM:AMOLADERAS_A28_T2_20130401_03_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A28_T2_20130401","specific vegetation cover",10,"percentage","Point-Quadrat","20130401","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1235","CSIC-EEZ:SERPAM:AMOLADERAS_A28_T2_20130401_04_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A28_T2_20130401","specific vegetation cover",4,"percentage","Point-Quadrat","20130401","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1236","CSIC-EEZ:SERPAM:AMOLADERAS_A28_T2_20130401_05_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A28_T2_20130401","specific vegetation cover",28,"percentage","Point-Quadrat","20130401","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1237","CSIC-EEZ:SERPAM:AMOLADERAS_A28_T2_20130401_06_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A28_T2_20130401","specific vegetation cover",2,"percentage","Point-Quadrat","20130401","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1238","CSIC-EEZ:SERPAM:AMOLADERAS_A29_T2_20130401_01_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A29_T2_20130401","specific vegetation cover",16,"percentage","Point-Quadrat","20130401","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1239","CSIC-EEZ:SERPAM:AMOLADERAS_A29_T2_20130401_02_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A29_T2_20130401","specific vegetation cover",20,"percentage","Point-Quadrat","20130401","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1240","CSIC-EEZ:SERPAM:AMOLADERAS_A29_T2_20130401_03_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A29_T2_20130401","specific vegetation cover",2,"percentage","Point-Quadrat","20130401","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1241","CSIC-EEZ:SERPAM:AMOLADERAS_A29_T2_20130401_04_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A29_T2_20130401","specific vegetation cover",26,"percentage","Point-Quadrat","20130401","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1242","CSIC-EEZ:SERPAM:AMOLADERAS_A30_T2_20130401_01_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A30_T2_20130401","specific vegetation cover",6,"percentage","Point-Quadrat","20130401","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1243","CSIC-EEZ:SERPAM:AMOLADERAS_A30_T2_20130401_02_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A30_T2_20130401","specific vegetation cover",4,"percentage","Point-Quadrat","20130401","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1244","CSIC-EEZ:SERPAM:AMOLADERAS_A30_T2_20130401_03_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A30_T2_20130401","specific vegetation cover",8,"percentage","Point-Quadrat","20130401","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1245","CSIC-EEZ:SERPAM:AMOLADERAS_A30_T2_20130401_04_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A30_T2_20130401","specific vegetation cover",4,"percentage","Point-Quadrat","20130401","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1246","CSIC-EEZ:SERPAM:AMOLADERAS_A30_T2_20130401_05_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A30_T2_20130401","specific vegetation cover",2,"percentage","Point-Quadrat","20130401","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1247","CSIC-EEZ:SERPAM:AMOLADERAS_A30_T2_20130401_06_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A30_T2_20130401","specific vegetation cover",38,"percentage","Point-Quadrat","20130401","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1248","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T1_20140408_01_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T1_20140408","specific vegetation cover",12,"percentage","Point-Quadrat","20140408","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1249","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T1_20140408_02_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T1_20140408","specific vegetation cover",2,"percentage","Point-Quadrat","20140408","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1250","CSIC-EEZ:SERPAM:AMOLADERAS_A11_T1_20140408_01_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A11_T1_20140408","specific vegetation cover",4,"percentage","Point-Quadrat","20140408","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1251","CSIC-EEZ:SERPAM:AMOLADERAS_A11_T1_20140408_02_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A11_T1_20140408","specific vegetation cover",6,"percentage","Point-Quadrat","20140408","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1252","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T1_20140408_01_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T1_20140408","specific vegetation cover",36,"percentage","Point-Quadrat","20140408","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1253","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T1_20140408_02_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T1_20140408","specific vegetation cover",6,"percentage","Point-Quadrat","20140408","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1254","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T1_20140408_03_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T1_20140408","specific vegetation cover",2,"percentage","Point-Quadrat","20140408","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1255","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20140408_01_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20140408","specific vegetation cover",14,"percentage","Point-Quadrat","20140408","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1256","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20140408_02_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20140408","specific vegetation cover",12,"percentage","Point-Quadrat","20140408","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1257","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20140408_01_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20140408","specific vegetation cover",22,"percentage","Point-Quadrat","20140408","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1258","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20140408_02_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20140408","specific vegetation cover",2,"percentage","Point-Quadrat","20140408","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1259","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20140408_03_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20140408","specific vegetation cover",14,"percentage","Point-Quadrat","20140408","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1260","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T1_20140408_01_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T1_20140408","specific vegetation cover",28,"percentage","Point-Quadrat","20140408","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1261","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T1_20140408_02_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T1_20140408","specific vegetation cover",2,"percentage","Point-Quadrat","20140408","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1262","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20140408_01_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20140408","specific vegetation cover",28,"percentage","Point-Quadrat","20140408","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1263","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20140408_02_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20140408","specific vegetation cover",34,"percentage","Point-Quadrat","20140408","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1264","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20140408_03_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20140408","specific vegetation cover",12,"percentage","Point-Quadrat","20140408","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1265","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T1_20140408_01_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T1_20140408","specific vegetation cover",26,"percentage","Point-Quadrat","20140408","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1266","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T1_20140408_02_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T1_20140408","specific vegetation cover",14,"percentage","Point-Quadrat","20140408","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1267","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T1_20140408_03_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T1_20140408","specific vegetation cover",4,"percentage","Point-Quadrat","20140408","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1268","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T1_20140408_01_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T1_20140408","specific vegetation cover",20,"percentage","Point-Quadrat","20140408","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1269","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T1_20140408_02_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T1_20140408","specific vegetation cover",14,"percentage","Point-Quadrat","20140408","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1270","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20140408_01_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20140408","specific vegetation cover",20,"percentage","Point-Quadrat","20140408","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1271","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20140408_02_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20140408","specific vegetation cover",2,"percentage","Point-Quadrat","20140408","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1272","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20140408_03_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20140408","specific vegetation cover",10,"percentage","Point-Quadrat","20140408","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1273","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1_20140408_01_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1_20140408","specific vegetation cover",10,"percentage","Point-Quadrat","20140408","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1274","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1_20140408_02_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1_20140408","specific vegetation cover",2,"percentage","Point-Quadrat","20140408","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1275","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1_20140408_03_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1_20140408","specific vegetation cover",6,"percentage","Point-Quadrat","20140408","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1276","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20140408_01_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20140408","specific vegetation cover",30,"percentage","Point-Quadrat","20140408","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1277","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20140408_02_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20140408","specific vegetation cover",20,"percentage","Point-Quadrat","20140408","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1278","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20140408_01_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20140408","specific vegetation cover",32,"percentage","Point-Quadrat","20140408","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1279","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20140408_02_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20140408","specific vegetation cover",6,"percentage","Point-Quadrat","20140408","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1280","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20140408_03_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20140408","specific vegetation cover",4,"percentage","Point-Quadrat","20140408","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1281","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1_20140408_01_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1_20140408","specific vegetation cover",8,"percentage","Point-Quadrat","20140408","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1282","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1_20140408_02_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1_20140408","specific vegetation cover",4,"percentage","Point-Quadrat","20140408","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1283","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1_20140408_03_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1_20140408","specific vegetation cover",2,"percentage","Point-Quadrat","20140408","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1284","CSIC-EEZ:SERPAM:AMOLADERAS_A27_T1_20140408_01_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A27_T1_20140408","specific vegetation cover",20,"percentage","Point-Quadrat","20140408","https://vocabs.lter-europe.net/envthes/en/page/20537"
"1285","CSIC-EEZ:SERPAM:AMOLADERAS_A28_T1_20140408_01_V09","CSIC-EEZ:SERPAM:AMOLADERAS_A28_T1_20140408","specific vegetation cover",32,"percentage","Point-Quadrat","20140408","https://vocabs.lter-europe.net/envthes/en/page/20537"
